# cb.cb_institutions.required_documents_ai 스냅샷 (DB 현재 상태, 서류 1개 = 1행). confidence/note는 배치 실행 중에만 존재해 DB에 없다. 재생성: python scripts/dump_required_documents.py
serv_id,serv_nm,source,generated_at,doc_no,document,url,url_type,n_docs,provision_type,n_basfrm,apply_method_head
WLF00000065,발달장애인 공공후견지원 사업,basfrm,2026-07-28T13:29:47.132375+00:00,6,장애인등록증,https://www.gov.kr,certificate_issuance,7,현금지급,11,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 시.군.구에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 시.군.구에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 시.군.구에서 보장 결"
WLF00000065,발달장애인 공공후견지원 사업,basfrm,2026-07-28T13:29:47.132375+00:00,7,신분증,,,7,현금지급,11,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 시.군.구에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 시.군.구에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 시.군.구에서 보장 결"
WLF00000069,보훈원 양로지원,basfrm,2026-07-28T13:29:47.132375+00:00,1,보훈원 입소신청서,https://bokjiro.go.kr/ssis-tbu/CmmFileUtil/getDownload.do?atcflId=20260428UUWBM1434250188546927&atcflSn=1,form_download,5,시설입소,2,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국보훈복지의료공단 보훈원에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국보훈복지의료공단 보훈원에서 조사 및 심사 결정기관연락처목록: 담당 시/군/"
WLF00000069,보훈원 양로지원,basfrm,2026-07-28T13:29:47.132375+00:00,2,개인정보 수집·이용 동의서,,,5,시설입소,2,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국보훈복지의료공단 보훈원에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국보훈복지의료공단 보훈원에서 조사 및 심사 결정기관연락처목록: 담당 시/군/"
WLF00000069,보훈원 양로지원,basfrm,2026-07-28T13:29:47.132375+00:00,3,신분증,,,5,시설입소,2,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국보훈복지의료공단 보훈원에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국보훈복지의료공단 보훈원에서 조사 및 심사 결정기관연락처목록: 담당 시/군/"
WLF00000069,보훈원 양로지원,basfrm,2026-07-28T13:29:47.132375+00:00,4,주민등록등본,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=13100000015,certificate_issuance,5,시설입소,2,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국보훈복지의료공단 보훈원에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국보훈복지의료공단 보훈원에서 조사 및 심사 결정기관연락처목록: 담당 시/군/"
WLF00000069,보훈원 양로지원,basfrm,2026-07-28T13:29:47.132375+00:00,5,장애인등록증,https://www.gov.kr,certificate_issuance,5,시설입소,2,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 한국보훈복지의료공단 보훈원에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 한국보훈복지의료공단 보훈원에서 조사 및 심사 결정기관연락처목록: 담당 시/군/"
WLF00000071,여성경제활동 촉진지원(여성새로일하기지원센터 사업),basfrm,2026-07-28T13:29:47.132375+00:00,1,구직신청서,https://bokjiro.go.kr/ssis-tbu/CmmFileUtil/getDownload.do?atcflId=1293GOWF16GOWF161293&atcflSn=1,form_download,2,프로그램/서비스(서비스),2,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 여성새로일하기센터에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 여성새로일하기센터에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 여성새로"
WLF00000071,여성경제활동 촉진지원(여성새로일하기지원센터 사업),basfrm,2026-07-28T13:29:47.132375+00:00,2,신분증,,,2,프로그램/서비스(서비스),2,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 여성새로일하기센터에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 여성새로일하기센터에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 여성새로"
WLF00000075,여성기업종합지원센터운영,basfrm,2026-07-28T13:29:47.132375+00:00,1,BI 입주기업 신청서류,https://bokjiro.go.kr/ssis-tbu/CmmFileUtil/getDownload.do?atcflId=5600GOWF15GOWF155600&atcflSn=1,form_download,2,시설입소,1,"신청기관연락처목록: 거주지 읍/면/동 주민센터, (재)여성기업종합지원센터에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 (재)여성기업종합지원센터에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청"
WLF00000075,여성기업종합지원센터운영,basfrm,2026-07-28T13:29:47.132375+00:00,2,신분증,,,2,시설입소,1,"신청기관연락처목록: 거주지 읍/면/동 주민센터, (재)여성기업종합지원센터에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 (재)여성기업종합지원센터에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청"
WLF00000076,스포츠강좌이용권,basfrm,2026-07-28T13:29:47.132375+00:00,1,스포츠강좌이용권 신청서,https://bokjiro.go.kr/ssis-tbu/CmmFileUtil/getDownload.do?atcflId=5581GOWF15GOWF155581&atcflSn=1,form_download,4,전자바우처(바우처),2,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 지방자치단체(시군구청, 주민센터, 방문), 국민체육진흥공단(인터넷)에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 지방자치단체에서 조사 및 심사 결정기"
WLF00000076,스포츠강좌이용권,basfrm,2026-07-28T13:29:47.132375+00:00,2,신분증,,,4,전자바우처(바우처),2,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 지방자치단체(시군구청, 주민센터, 방문), 국민체육진흥공단(인터넷)에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 지방자치단체에서 조사 및 심사 결정기"
WLF00000076,스포츠강좌이용권,basfrm,2026-07-28T13:29:47.132375+00:00,3,주민등록등본,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=13100000015,certificate_issuance,4,전자바우처(바우처),2,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 지방자치단체(시군구청, 주민센터, 방문), 국민체육진흥공단(인터넷)에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 지방자치단체에서 조사 및 심사 결정기"
WLF00000076,스포츠강좌이용권,basfrm,2026-07-28T13:29:47.132375+00:00,4,수급자증명서,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=14600000280,certificate_issuance,4,전자바우처(바우처),2,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 지방자치단체(시군구청, 주민센터, 방문), 국민체육진흥공단(인터넷)에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 지방자치단체에서 조사 및 심사 결정기"
WLF00000078,청소년특별지원,basfrm,2026-07-28T13:29:47.132375+00:00,1,사회보장급여 신청서,https://bokjiro.go.kr/ssis-tbu/CmmFileUtil/getDownload.do?atcflId=20260325UUWBM1356560182126744&atcflSn=1,form_download,5,"현금지급, 현물지급",3,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 읍면동 행정복지센터 또는 복지로 웹사이트(PC/모바일앱)에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 시군구에서 조사 및 심사 결정기관연락처목록: 담"
WLF00000078,청소년특별지원,basfrm,2026-07-28T13:29:47.132375+00:00,2,특별지원 사전 검토서,https://bokjiro.go.kr/ssis-tbu/CmmFileUtil/getDownload.do?atcflId=20260325UUWBM1348590182124005&atcflSn=1,form_download,5,"현금지급, 현물지급",3,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 읍면동 행정복지센터 또는 복지로 웹사이트(PC/모바일앱)에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 시군구에서 조사 및 심사 결정기관연락처목록: 담"
WLF00000078,청소년특별지원,basfrm,2026-07-28T13:29:47.132375+00:00,3,신분증,,,5,"현금지급, 현물지급",3,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 읍면동 행정복지센터 또는 복지로 웹사이트(PC/모바일앱)에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 시군구에서 조사 및 심사 결정기관연락처목록: 담"
WLF00000078,청소년특별지원,basfrm,2026-07-28T13:29:47.132375+00:00,4,주민등록등본,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=13100000015,certificate_issuance,5,"현금지급, 현물지급",3,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 읍면동 행정복지센터 또는 복지로 웹사이트(PC/모바일앱)에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 시군구에서 조사 및 심사 결정기관연락처목록: 담"
WLF00000078,청소년특별지원,basfrm,2026-07-28T13:29:47.132375+00:00,5,소득금액증명원,https://www.hometax.go.kr,certificate_issuance,5,"현금지급, 현물지급",3,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 읍면동 행정복지센터 또는 복지로 웹사이트(PC/모바일앱)에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 시군구에서 조사 및 심사 결정기관연락처목록: 담"
WLF00000087,"지방세 비과세감면(주민세, 취득세, 자동차세, 재산세, 지역자원시설세 등)",basfrm,2026-07-28T13:29:47.132375+00:00,1,지방세 감면 신청서,https://bokjiro.go.kr/ssis-tbu/CmmFileUtil/getDownload.do?atcflId=5481GOWF15GOWF155481&atcflSn=1,form_download,4,기타,3,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 시군구 세무부서로 비과세 및 감면 신청에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 시군구 에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 "
WLF00000087,"지방세 비과세감면(주민세, 취득세, 자동차세, 재산세, 지역자원시설세 등)",basfrm,2026-07-28T13:29:47.132375+00:00,2,신분증,,,4,기타,3,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 시군구 세무부서로 비과세 및 감면 신청에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 시군구 에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 "
WLF00000087,"지방세 비과세감면(주민세, 취득세, 자동차세, 재산세, 지역자원시설세 등)",basfrm,2026-07-28T13:29:47.132375+00:00,3,수급자증명서,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=14600000280,certificate_issuance,4,기타,3,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 시군구 세무부서로 비과세 및 감면 신청에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 시군구 에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 "
WLF00000087,"지방세 비과세감면(주민세, 취득세, 자동차세, 재산세, 지역자원시설세 등)",basfrm,2026-07-28T13:29:47.132375+00:00,4,장애인등록증,https://www.gov.kr,certificate_issuance,4,기타,3,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 시군구 세무부서로 비과세 및 감면 신청에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 시군구 에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 "
WLF00000093,버팀목대출보증,basfrm,2026-07-28T13:29:47.132375+00:00,1,신용보증신청서,https://bokjiro.go.kr/ssis-tbu/CmmFileUtil/getDownload.do?atcflId=2589GOWF12GOWF122589&atcflSn=1,form_download,4,기타,2,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 위탁금융기관에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 위탁금융기관에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 한국주택금융공사에서"
WLF00000093,버팀목대출보증,basfrm,2026-07-28T13:29:47.132375+00:00,2,신분증,,,4,기타,2,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 위탁금융기관에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 위탁금융기관에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 한국주택금융공사에서"
WLF00000093,버팀목대출보증,basfrm,2026-07-28T13:29:47.132375+00:00,3,임대차계약서 사본,,,4,기타,2,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 위탁금융기관에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 위탁금융기관에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 한국주택금융공사에서"
WLF00000093,버팀목대출보증,basfrm,2026-07-28T13:29:47.132375+00:00,4,주민등록등본,https://www.gov.kr/mw/AA020InfoCappView.do?CappBizCD=13100000015,certificate_issuance,4,기타,2,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 위탁금융기관에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 위탁금융기관에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 한국주택금융공사에서"
WLF00000095,사회보험사각지대해소 사업(두루누리 사회보험료 지원사업),basfrm,2026-07-28T13:29:47.132375+00:00,1,"국민연금, 고용보험 보험료 지원신청서",https://bokjiro.go.kr/ssis-tbu/CmmFileUtil/getDownload.do?atcflId=5598GOWF15GOWF155598&atcflSn=1,form_download,3,감면,2,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 근로복지공단 및 국민연금공단 각 지사에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 근로복지공단 및 국민연금공단 각 지사에서 조사 및 심사 결정기관연락"
WLF00000095,사회보험사각지대해소 사업(두루누리 사회보험료 지원사업),basfrm,2026-07-28T13:29:47.132375+00:00,2,예술인 고용보험 보험료 지원신청서,https://bokjiro.go.kr/ssis-tbu/CmmFileUtil/getDownload.do?atcflId=5599GOWF15GOWF155599&atcflSn=1,form_download,3,감면,2,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 근로복지공단 및 국민연금공단 각 지사에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 근로복지공단 및 국민연금공단 각 지사에서 조사 및 심사 결정기관연락"
WLF00000095,사회보험사각지대해소 사업(두루누리 사회보험료 지원사업),basfrm,2026-07-28T13:29:47.132375+00:00,3,신분증,,,3,감면,2,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 근로복지공단 및 국민연금공단 각 지사에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 근로복지공단 및 국민연금공단 각 지사에서 조사 및 심사 결정기관연락"
WLF00000096,제대군인전직지원금,basfrm,2026-07-28T13:29:47.132375+00:00,1,전직지원금 지급신청서,https://bokjiro.go.kr/ssis-tbu/CmmFileUtil/getDownload.do?atcflId=1364GOWF16GOWF161364&atcflSn=1,form_download,2,현금지급,3,"신청기관연락처목록: 거주지 읍/면/동 주민센터, 제대군인지원센터에서 ‘서비스 신청’ 조사기관연락처목록: 담당 시/군/구청 또는 제대군인지원센터에서 조사 및 심사 결정기관연락처목록: 담당 시/군/구청 또는 제대군인지원"
